ID Registro,Cidade,País,Fonte Energia,Consumo MWh,Custo Unitário USD,Ano,Emissoes CO2 Ton,Perc Energia Renovavel,Residencias Atendidas,Investimento Infra Bilhoes,Emissão CO2,Eficiência Energetica,População Cidade,Indústria Predominante,Clima
9484,Rio de Janeiro,Brasil,Solar,24554,6,2015,370941,"0,5911",485078,3816,5187037,7722,13339699,Turismo,Temperado
9485,Berlim,Alemanha,Nuclear,45362,23,2017,4488,"0,3356",721291,1364,6793652,681,3888912,Tecnologia,Temperado
9486,Munique,Alemanha,Solar,7758,11,2022,227918,"0,8867",993313,2244,345881,976,1034589,Turismo,Frio
9487,Mumbai,Índia,Hidrelétrica,31208,24,2022,130248,"0,7093",432213,3736,6567869,5542,6872801,Financeiro,Desértico
9488,Nova Délhi,Índia,Carvão,18199,19,2019,421740,"0,6686",874555,857,1490564,5392,18578876,Tecnologia,Tropical
9489,Pequim,China,Nuclear,47838,2,2019,338819,"0,6944",439591,85,5472983,6655,5050436,Tecnologia,Mediterrâneo
9490,Xangai,China,Eólica,15831,9,2015,322868,"0,5694",288275,1264,2016422,9066,18377199,Turismo,Tropical
9491,Tóquio,Japão,Nuclear,41937,22,2017,409949,"0,2641",847581,1712,5929939,5443,5365894,Financeiro,Desértico
9492,Osaka,Japão,Carvão,24882,11,2017,168970,"0,1546",181258,3387,5245938,7714,7040545,Financeiro,Frio
9493,Londres,Reino Unido,Hidrelétrica,48339,7,2021,349793,"0,1701",306404,1064,6888343,8679,2610453,Turismo,Temperado
9494,Paris,França,Nuclear,6305,9,2023,66597,"0,3454",253710,1736,1538786,9124,18500138,Financeiro,Tropical
9495,Toronto,Canadá,Gás Natural,26011,12,2016,316469,"0,1724",911859,2632,1906048,7959,7170199,Manufatura,Tropical
9496,Vancouver,Canadá,Hidrelétrica,33258,8,2016,239963,"0,7088",722645,3785,5656026,9124,12564579,Financeiro,Tropical
9497,Sydney,Austrália,Nuclear,10820,7,2017,42926,"0,4535",476990,1153,1376009,6194,4184550,Financeiro,Temperado
9498,Melbourne,Austrália,Nuclear,26417,15,2022,497193,"0,6589",313966,1058,6001703,7702,10722047,Mineração,Frio
9499,Cidade do México,México,Hidrelétrica,48554,23,2023,51087,"0,4361",406487,471,955468,8194,1265911,Agronegócio,Tropical
9500,Moscou,Rússia,Solar,29651,18,2015,452565,"0,2468",389643,3801,6569067,975,15708755,Turismo,Desértico
9501,Nova York,Estados Unidos,Eólica,49657,18,2019,67993,"0,4771",809694,2617,1119989,6526,14456431,Mineração,Tropical
9502,Los Angeles,Estados Unidos,Carvão,4979,9,2017,287289,"0,3739",130401,4681,165764,5274,19302643,Financeiro,Mediterrâneo
9503,São Paulo,Brasil,Hidrelétrica,25462,24,2015,437841,"0,4813",931423,2038,479781,7934,18562258,Turismo,Desértico
9504,Rio de Janeiro,Brasil,Carvão,41041,16,2019,394246,"0,5656",227240,2917,5000882,6522,8872330,Turismo,Tropical
9505,Berlim,Alemanha,Carvão,35281,6,2022,295697,"0,3398",175770,3256,43513,6575,5351511,Manufatura,Desértico
9506,Munique,Alemanha,Nuclear,19047,19,2019,138817,"0,0566",697847,4721,373643,7142,8187954,Turismo,Mediterrâneo
9507,Mumbai,Índia,Solar,29453,15,2016,103450,"0,1352",761080,2758,823583,9067,6527022,Agronegócio,Frio
9508,Nova Délhi,Índia,Eólica,21820,12,2019,130730,"0,5067",767495,4502,1535137,8171,13047759,Turismo,Tropical
9509,Pequim,China,Nuclear,15664,6,2023,226566,"0,5563",364111,3639,374402,5469,13500474,Manufatura,Frio
9510,Xangai,China,Gás Natural,18352,5,2023,427936,"0,4969",64254,134,2898294,5513,788148,Agronegócio,Temperado
9511,Tóquio,Japão,Carvão,46323,7,2023,204324,"0,7429",862938,365,2044063,9704,2782054,Mineração,Mediterrâneo
9512,Osaka,Japão,Carvão,20152,21,2019,476384,"0,2578",271033,4071,4464535,6907,11742993,Financeiro,Tropical
9513,Londres,Reino Unido,Eólica,9721,11,2017,105293,"0,2926",831692,4987,368193,5851,19086784,Mineração,Temperado
9514,Paris,França,Nuclear,42206,23,2020,427868,"0,8811",554102,5,9318024,7781,6004714,Agronegócio,Frio
9515,Toronto,Canadá,Hidrelétrica,16893,1,2017,4116,"0,8619",92246,335,4077022,5031,1305608,Turismo,Desértico
9516,Vancouver,Canadá,Hidrelétrica,32468,18,2017,99948,"0,4841",165380,4915,2902556,7204,14214515,Turismo,Desértico
9517,Sydney,Austrália,Eólica,17528,8,2016,372752,"0,8623",868121,3785,2207875,6474,18056244,Tecnologia,Mediterrâneo
9518,Melbourne,Austrália,Solar,36393,6,2019,42015,"0,6884",581682,136,7543168,7543,14151367,Turismo,Mediterrâneo
9519,Cidade do México,México,Solar,34862,24,2018,354395,"0,7854",832487,1279,3801623,8592,12381102,Turismo,Mediterrâneo
9520,Moscou,Rússia,Hidrelétrica,34711,12,2023,477502,"0,7253",931162,298,2182938,9602,4065001,Financeiro,Temperado
9521,Nova York,Estados Unidos,Carvão,31104,9,2015,386517,"0,7983",430458,3422,3393126,6923,5940253,Agronegócio,Tropical
9522,Los Angeles,Estados Unidos,Gás Natural,49936,14,2023,64736,"0,5021",883504,2374,6524775,8674,1523760,Agronegócio,Frio
9523,São Paulo,Brasil,Hidrelétrica,24905,13,2018,432285,"0,5911",311324,3525,2572755,7707,12334580,Manufatura,Temperado
9524,Rio de Janeiro,Brasil,Carvão,18025,19,2019,243290,"0,4119",298061,1368,1664409,9632,752121,Manufatura,Temperado
9525,Berlim,Alemanha,Nuclear,41605,11,2019,123938,"0,1289",882330,2507,445765,7375,9105603,Agronegócio,Desértico
9526,Munique,Alemanha,Solar,7170,19,2018,35128,"0,1813",790284,1529,213377,874,2654261,Mineração,Tropical
9527,Mumbai,Índia,Hidrelétrica,17405,7,2017,477181,"0,1143",108125,4858,4021154,7585,13457874,Agronegócio,Frio
9528,Nova Délhi,Índia,Nuclear,47622,17,2023,122457,"0,8901",230383,2598,3255901,6874,14071909,Financeiro,Tropical
9529,Pequim,China,Nuclear,43118,21,2019,179178,"0,3348",501666,3748,6244306,605,14852949,Tecnologia,Temperado
9530,Xangai,China,Gás Natural,35781,16,2017,417190,"0,1463",13866,4612,501234,9169,16244411,Agronegócio,Frio
9531,Tóquio,Japão,Hidrelétrica,33002,8,2022,265889,"0,6174",252403,4653,3772399,5239,16302435,Manufatura,Frio
9532,Osaka,Japão,Nuclear,23271,17,2023,151212,"0,7426",769844,633,555049,9555,4029141,Financeiro,Desértico
9533,Londres,Reino Unido,Hidrelétrica,40676,6,2015,305395,"0,6208",521389,1391,6156951,9642,4294696,Agronegócio,Mediterrâneo
9534,Paris,França,Nuclear,21423,6,2023,28253,"0,1333",210609,234,5134765,7139,2238761,Financeiro,Desértico
9535,Toronto,Canadá,Nuclear,31950,5,2018,317160,"0,0424",710269,461,1276173,5992,3275829,Turismo,Tropical
9536,Vancouver,Canadá,Solar,6287,16,2018,210306,"0,4356",581418,4432,1355469,8572,4941274,Turismo,Mediterrâneo
9537,Sydney,Austrália,Nuclear,19489,1,2016,308110,"0,0655",212964,263,208723,6592,18141048,Agronegócio,Tropical
9538,Melbourne,Austrália,Carvão,5056,7,2016,318231,"0,3155",564109,1072,822574,753,16099706,Mineração,Frio
9539,Cidade do México,México,Carvão,34793,14,2015,328738,"0,0857",992280,112,6140857,6802,3975350,Turismo,Mediterrâneo
9540,Moscou,Rússia,Carvão,1137,11,2021,30969,"0,4619",527351,262,55801,8522,13246966,Tecnologia,Temperado
9541,Nova York,Estados Unidos,Hidrelétrica,45543,12,2017,410956,"0,7061",805131,4966,7923658,6712,10628137,Financeiro,Temperado
9542,Los Angeles,Estados Unidos,Eólica,27402,5,2016,371963,"0,5721",699445,4542,2273004,6371,13828491,Mineração,Desértico
9543,São Paulo,Brasil,Nuclear,36515,5,2019,146551,"0,1737",124810,1548,1354006,8032,3009492,Manufatura,Mediterrâneo
9544,Rio de Janeiro,Brasil,Solar,27479,25,2022,254453,"0,0226",202934,4503,3875816,8462,668422,Mineração,Frio
9545,Berlim,Alemanha,Gás Natural,24407,22,2016,90959,"0,2973",242369,95,2885618,5278,1799280,Mineração,Temperado
9546,Munique,Alemanha,Nuclear,36263,8,2015,208349,"0,2345",159676,537,3369032,6085,15926755,Financeiro,Desértico
9547,Mumbai,Índia,Eólica,28994,11,2016,269913,"0,1947",422358,468,6889382,6321,1523778,Financeiro,Tropical
9548,Nova Délhi,Índia,Solar,43338,16,2017,99867,"0,3113",876002,728,289240,5528,898246,Turismo,Frio
9549,Pequim,China,Carvão,44658,2,2017,218364,"0,7412",615580,4399,6229308,7261,15712271,Turismo,Temperado
9550,Xangai,China,Carvão,3097,17,2015,196655,"0,7181",710851,2412,47794,5578,11241313,Mineração,Frio
9551,Tóquio,Japão,Eólica,13557,13,2018,198621,"0,6063",986451,1748,2312828,7743,19796726,Manufatura,Temperado
9552,Osaka,Japão,Nuclear,35480,22,2020,430671,"0,8016",377775,3973,3145258,5518,3794991,Mineração,Frio
9553,Londres,Reino Unido,Gás Natural,36688,11,2015,11544,"0,1779",428311,3054,2138501,7235,15086400,Manufatura,Temperado
9554,Paris,França,Carvão,2972,24,2018,143341,"0,3115",304984,4699,123139,8824,1284701,Turismo,Temperado
9555,Toronto,Canadá,Nuclear,4018,2,2017,310479,"0,0832",313836,731,279546,7615,5141352,Tecnologia,Mediterrâneo
9556,Vancouver,Canadá,Nuclear,42726,12,2021,445406,"0,7183",649470,3316,139813,5682,8577822,Manufatura,Tropical
9557,Sydney,Austrália,Carvão,25894,23,2018,382846,"0,5985",201306,3554,315266,6233,17707957,Turismo,Desértico
9558,Melbourne,Austrália,Eólica,40836,9,2017,389369,"0,038",316682,3998,5324044,9473,10396966,Agronegócio,Tropical
9559,Cidade do México,México,Eólica,8297,1,2019,445317,"0,4261",917016,1301,1593838,7197,10177033,Financeiro,Tropical
9560,Moscou,Rússia,Carvão,28884,5,2017,195560,"0,3903",195096,759,7115404,8856,13216083,Tecnologia,Temperado
9561,Nova York,Estados Unidos,Hidrelétrica,37401,14,2016,317912,"0,8398",808118,3857,6656087,9213,17203411,Manufatura,Temperado
9562,Los Angeles,Estados Unidos,Hidrelétrica,1572,1,2018,176065,"0,7844",291186,1574,153194,8394,12549115,Turismo,Desértico
9563,São Paulo,Brasil,Eólica,35959,9,2020,307780,"0,8835",687098,751,3091975,5495,15915731,Manufatura,Desértico
9564,Rio de Janeiro,Brasil,Hidrelétrica,10525,21,2017,47613,"0,6545",191427,3911,2480306,6495,11482549,Tecnologia,Temperado
9565,Berlim,Alemanha,Nuclear,1898,25,2018,4627,"0,5137",177317,2536,217608,5745,511331,Agronegócio,Mediterrâneo
9566,Munique,Alemanha,Eólica,9144,17,2021,113033,"0,8639",375352,4835,1385623,9422,15605351,Financeiro,Mediterrâneo
9567,Mumbai,Índia,Nuclear,38437,13,2020,216461,"0,7064",22038,4224,8908661,5828,12327034,Agronegócio,Desértico
9568,Nova Délhi,Índia,Eólica,34979,14,2015,397088,"0,7866",870183,498,3616379,7924,3556546,Tecnologia,Temperado
9569,Pequim,China,Hidrelétrica,21331,23,2017,409675,"0,0244",188770,2245,4940919,8929,6168498,Agronegócio,Mediterrâneo
9570,Xangai,China,Solar,48916,9,2018,158311,"0,3152",543468,1312,8177601,7964,8832626,Turismo,Mediterrâneo
9571,Tóquio,Japão,Solar,37458,13,2017,191075,"0,4868",194235,3163,5299227,719,16959854,Tecnologia,Mediterrâneo
9572,Osaka,Japão,Solar,19277,21,2015,41555,"0,3978",75333,1198,288120,7902,13086903,Turismo,Temperado
9573,Londres,Reino Unido,Hidrelétrica,45981,21,2018,386067,"0,0332",667236,3508,3476878,6086,8167612,Turismo,Temperado
9574,Paris,França,Eólica,38725,14,2019,29951,"0,7953",114918,2149,5595245,7489,19419296,Tecnologia,Tropical
9575,Toronto,Canadá,Carvão,46816,18,2017,74386,"0,4117",818201,1423,11215669,906,4669135,Agronegócio,Frio
9576,Vancouver,Canadá,Solar,24376,11,2021,243189,"0,8842",457530,1555,1426102,7589,7404286,Tecnologia,Frio
9577,Sydney,Austrália,Carvão,31008,22,2020,469405,"0,1931",597806,897,685755,5261,14382596,Manufatura,Frio
9578,Melbourne,Austrália,Nuclear,14593,9,2015,464583,"0,1901",383764,223,1988416,8697,8144326,Turismo,Tropical
9579,Cidade do México,México,Eólica,48412,11,2022,324433,"0,5474",986303,1063,218513,8952,10367945,Mineração,Frio
9580,Moscou,Rússia,Eólica,11376,13,2020,389801,"0,8038",166477,3307,2752938,9247,15268758,Manufatura,Frio
9581,Nova York,Estados Unidos,Hidrelétrica,2141,24,2021,317541,"0,1982",472736,3021,100925,5909,15967632,Financeiro,Tropical
9582,Los Angeles,Estados Unidos,Nuclear,47085,5,2022,469413,"0,6453",850167,4569,9102744,8844,725544,Manufatura,Temperado
9583,São Paulo,Brasil,Nuclear,11229,24,2020,493527,"0,2213",559294,2147,1268217,8283,8432547,Mineração,Frio
9584,Rio de Janeiro,Brasil,Solar,22362,9,2019,250817,"0,1757",464198,559,4921665,8472,2340071,Mineração,Desértico
9585,Berlim,Alemanha,Solar,5533,13,2015,24155,"0,8129",646273,4057,970068,812,8673323,Financeiro,Temperado
9586,Munique,Alemanha,Eólica,5173,11,2020,259131,"0,3061",405554,2904,43370,5479,7175958,Financeiro,Frio
9587,Mumbai,Índia,Carvão,40699,2,2018,486808,"0,6071",29086,1989,952464,6169,17832604,Financeiro,Temperado
9588,Nova Délhi,Índia,Gás Natural,48323,11,2019,493969,"0,2518",115061,724,10158818,7297,976739,Turismo,Frio
9589,Pequim,China,Hidrelétrica,35863,19,2023,153999,"0,5104",460559,3939,518127,8935,17610272,Manufatura,Desértico
9590,Xangai,China,Eólica,22660,2,2016,162285,"0,4859",426723,387,2108427,5118,15259519,Turismo,Tropical
9591,Tóquio,Japão,Hidrelétrica,20261,9,2019,135708,"0,8033",410014,4379,4152343,9034,19095598,Tecnologia,Temperado
9592,Osaka,Japão,Solar,29447,15,2022,274478,"0,4283",679638,4824,5119798,6191,15409778,Tecnologia,Desértico
9593,Londres,Reino Unido,Hidrelétrica,14002,9,2018,287766,"0,3445",39193,2738,736511,7126,7125579,Agronegócio,Tropical
9594,Paris,França,Hidrelétrica,22560,9,2022,293923,"0,8662",743878,1796,4875979,7663,15052045,Financeiro,Frio
9595,Toronto,Canadá,Gás Natural,25835,23,2018,239375,"0,4832",155767,2221,5932156,5447,16723419,Financeiro,Desértico
9596,Vancouver,Canadá,Eólica,11454,14,2021,218884,"0,4535",603421,2086,789396,9186,5301623,Agronegócio,Frio
9597,Sydney,Austrália,Eólica,10498,12,2016,159604,"0,6882",187386,2501,1486224,8941,18711705,Turismo,Desértico
9598,Melbourne,Austrália,Gás Natural,25351,1,2018,127080,"0,4655",419012,198,4014441,6857,4455238,Agronegócio,Frio
9599,Cidade do México,México,Carvão,11990,2,2018,474765,"0,0575",566508,494,2531085,9624,2104782,Turismo,Desértico
9600,Moscou,Rússia,Hidrelétrica,36159,11,2023,190642,"0,3022",642948,4045,490350,7699,13871929,Financeiro,Tropical
9601,Nova York,Estados Unidos,Solar,44955,9,2021,124401,"0,5616",316448,3771,9570641,5126,6853331,Tecnologia,Mediterrâneo
9602,Los Angeles,Estados Unidos,Solar,8105,17,2020,175015,"0,1645",176320,1592,1422248,9123,4691557,Tecnologia,Desértico
9603,São Paulo,Brasil,Solar,47509,19,2015,455724,"0,088",700069,325,11790411,8817,11431194,Manufatura,Tropical
9604,Rio de Janeiro,Brasil,Gás Natural,8817,6,2022,377607,"0,8417",520009,275,1080879,5826,3907142,Turismo,Frio
9605,Berlim,Alemanha,Nuclear,17271,12,2018,156040,"0,1087",634550,3367,244307,6917,2217195,Turismo,Temperado
9606,Munique,Alemanha,Gás Natural,15648,1,2020,160474,"0,1459",157360,889,1932028,970,12077614,Manufatura,Temperado
9607,Mumbai,Índia,Hidrelétrica,2585,7,2019,285820,"0,2452",743965,1613,122663,6155,10562084,Financeiro,Tropical
9608,Nova Délhi,Índia,Hidrelétrica,3956,18,2015,391826,"0,8118",541886,877,197445,9484,17238200,Agronegócio,Temperado
9609,Pequim,China,Eólica,48762,24,2016,77154,"0,6832",614551,3202,11135236,6867,18093694,Tecnologia,Desértico
9610,Xangai,China,Carvão,29013,5,2021,240910,"0,4921",38133,4067,3161537,6411,18170431,Manufatura,Desértico
9611,Tóquio,Japão,Solar,11300,6,2020,433193,"0,3857",847995,3207,2458937,9487,3430682,Turismo,Tropical
9612,Osaka,Japão,Carvão,15778,11,2019,430190,"0,3878",133255,3788,2273757,750,8879359,Financeiro,Temperado
9613,Londres,Reino Unido,Gás Natural,43415,11,2016,283743,"0,6474",249291,4747,8521862,6157,6362054,Manufatura,Mediterrâneo
9614,Paris,França,Nuclear,9590,23,2020,172151,"0,4787",153396,3262,1503016,9776,18156121,Mineração,Frio
9615,Toronto,Canadá,Nuclear,31345,12,2022,384059,"0,2638",986508,1545,6231086,6127,15827447,Financeiro,Mediterrâneo
9616,Vancouver,Canadá,Eólica,21572,6,2020,91200,"0,5197",945375,1272,3789542,5726,15780566,Financeiro,Desértico
9617,Sydney,Austrália,Hidrelétrica,38541,7,2023,413807,"0,0666",779589,4515,1955019,8757,2994043,Tecnologia,Frio
9618,Melbourne,Austrália,Nuclear,37615,7,2022,295664,"0,6582",767327,160,4633065,7074,7585109,Financeiro,Mediterrâneo
9619,Cidade do México,México,Hidrelétrica,28890,7,2022,422103,"0,8176",418440,3676,250863,7113,14340915,Agronegócio,Temperado
9620,Moscou,Rússia,Nuclear,40851,16,2016,456359,"0,7922",140020,4144,2833856,6245,12240119,Agronegócio,Desértico
9621,Nova York,Estados Unidos,Eólica,9813,23,2020,227594,"0,4041",161794,2209,849822,9415,13237955,Manufatura,Mediterrâneo
9622,Los Angeles,Estados Unidos,Gás Natural,31391,9,2020,126734,"0,8082",555334,2841,6064877,8589,11031411,Tecnologia,Temperado
9623,São Paulo,Brasil,Nuclear,45027,14,2023,69562,"0,7205",247516,276,5677758,839,17247958,Manufatura,Tropical
9624,Rio de Janeiro,Brasil,Nuclear,22905,6,2018,31484,"0,8036",778375,1337,3996469,7652,3739719,Manufatura,Temperado
9625,Berlim,Alemanha,Eólica,13995,7,2017,403377,"0,4141",363807,3756,920641,6299,13285456,Turismo,Temperado
9626,Munique,Alemanha,Carvão,25727,12,2021,15710,"0,0235",841882,3345,1674434,7152,3218142,Turismo,Desértico
9627,Mumbai,Índia,Solar,16075,2,2022,377577,"0,4108",81043,1397,2504022,6826,18018195,Financeiro,Frio
9628,Nova Délhi,Índia,Eólica,10472,23,2020,89129,"0,1917",695136,1962,735647,7028,2305249,Manufatura,Desértico
9629,Pequim,China,Solar,5117,11,2018,245859,"0,2008",793756,4726,1180971,8411,2553566,Manufatura,Temperado
9630,Xangai,China,Nuclear,49274,8,2023,119125,"0,0699",741643,749,12074571,6423,12205004,Tecnologia,Tropical
9631,Tóquio,Japão,Solar,5620,14,2019,50547,"0,2506",595159,3911,141181,8895,18008034,Financeiro,Mediterrâneo
9632,Osaka,Japão,Gás Natural,42576,15,2022,428942,"0,5569",972366,3601,3683959,6778,13806527,Agronegócio,Tropical
9633,Londres,Reino Unido,Hidrelétrica,48293,22,2022,106166,"0,1969",376016,687,4839528,6521,5379994,Mineração,Desértico
9634,Paris,França,Hidrelétrica,41197,5,2017,321356,"0,0578",348206,103,8144483,7544,8083831,Financeiro,Mediterrâneo
9635,Toronto,Canadá,Gás Natural,4247,17,2017,135742,"0,0334",148690,1061,813483,5516,1459563,Manufatura,Frio
9636,Vancouver,Canadá,Solar,46110,14,2022,245216,"0,7627",758299,4381,9176319,7807,10912101,Manufatura,Frio
9637,Sydney,Austrália,Nuclear,25375,12,2023,436176,"0,7019",476351,3903,1426291,7517,15523125,Turismo,Tropical
9638,Melbourne,Austrália,Carvão,25072,6,2018,96042,"0,5126",679989,4086,4920639,8958,15624149,Turismo,Desértico
9639,Cidade do México,México,Eólica,34759,11,2023,415070,"0,4465",784096,4669,118921,7816,2173851,Turismo,Desértico
9640,Moscou,Rússia,Eólica,33651,16,2023,482372,"0,5172",344527,489,2630985,9002,18263559,Manufatura,Mediterrâneo
9641,Nova York,Estados Unidos,Nuclear,12373,7,2017,49154,"0,1672",972933,2801,1241302,8971,16202118,Tecnologia,Mediterrâneo
9642,Los Angeles,Estados Unidos,Nuclear,31288,15,2022,301273,"0,2108",612953,3711,870528,6794,15170710,Mineração,Temperado
9643,São Paulo,Brasil,Carvão,45420,24,2021,282679,"0,7406",105777,25,5655393,9213,4155040,Financeiro,Mediterrâneo
9644,Rio de Janeiro,Brasil,Eólica,2326,22,2018,486967,"0,8561",159035,2782,533133,8539,17484118,Tecnologia,Frio
9645,Berlim,Alemanha,Gás Natural,22999,22,2018,427005,"0,7656",114081,3227,5116969,6606,16967420,Mineração,Mediterrâneo
9646,Munique,Alemanha,Gás Natural,22614,5,2015,407288,"0,5625",287698,4853,54656,8692,3057426,Mineração,Temperado
9647,Mumbai,Índia,Nuclear,18457,18,2021,45574,"0,4044",668873,53,2710009,8236,8749815,Financeiro,Mediterrâneo
9648,Nova Délhi,Índia,Nuclear,44245,7,2017,351053,"0,5814",128468,1028,6215674,7835,4120896,Tecnologia,Mediterrâneo
9649,Pequim,China,Nuclear,37144,6,2022,398663,"0,4695",371832,2251,3976904,9209,3784650,Manufatura,Frio
9650,Xangai,China,Nuclear,30330,17,2017,251071,"0,4029",448276,3401,2113636,6798,3489612,Turismo,Tropical
9651,Tóquio,Japão,Carvão,6999,8,2020,335170,"0,7922",481362,2663,85598,6132,4771724,Turismo,Frio
9652,Osaka,Japão,Gás Natural,9005,5,2023,165786,"0,3156",737627,4314,1196014,8267,3015901,Manufatura,Mediterrâneo
9653,Londres,Reino Unido,Eólica,19859,12,2022,304222,"0,6692",966444,4387,3235536,908,7929261,Agronegócio,Desértico
9654,Paris,França,Eólica,1602,15,2017,307863,"0,7759",119734,4389,64939,8395,7816894,Turismo,Temperado
9655,Toronto,Canadá,Hidrelétrica,25058,7,2017,93517,"0,4994",366557,548,5879952,9374,8543823,Manufatura,Mediterrâneo
9656,Vancouver,Canadá,Nuclear,16695,1,2022,479355,"0,6686",211231,2457,1216608,707,4534480,Manufatura,Desértico
9657,Sydney,Austrália,Carvão,40014,7,2019,47938,"0,6594",576035,4639,4228627,6702,8175721,Turismo,Frio
9658,Melbourne,Austrália,Gás Natural,44376,23,2016,454261,"0,0519",474345,348,10289016,8058,13238842,Tecnologia,Desértico
9659,Cidade do México,México,Solar,5153,15,2015,238594,"0,4881",974340,2665,1108614,9166,17697867,Agronegócio,Tropical
9660,Moscou,Rússia,Eólica,21702,2,2021,486732,"0,7764",588413,2308,4832233,9281,2946328,Tecnologia,Mediterrâneo
